Latitude,Longitude,Depth,Datetime,Dynamic_height
78.6098,-146.8713,3.820587890625,2011-02-03,0.6274810083340593
78.6109,-146.961,3.82257861328125,2011-02-03,0.626271291000402
78.6283,-147.2707,3.823392333984375,2011-02-04,0.6235679500023663
78.6065,-147.0612,3.829017822265625,2011-02-05,0.6271125980535605
78.6022,-146.9058,3.822143310546875,2011-02-05,0.6294335138114381
78.6104,-146.5123,3.816180419921875,2011-02-06,0.6272184640163161
78.6389,-146.5133,3.815095703125,2011-02-06,0.6258570684307266
78.5537,-146.4038,3.81615380859375,2011-02-07,0.630408988850971
78.5228,-146.2403,3.817566650390625,2011-02-07,0.6297925423835744
78.477,-145.813,3.818406982421875,2011-02-08,0.632073781110003
78.4854,-145.7632,3.817364990234375,2011-02-08,0.6372970559541897
78.5098,-145.754,3.816618896484375,2011-02-09,0.6288205120104385
78.5126,-145.7766,3.816303466796875,2011-02-09,0.6327123607428654
78.4147,-145.875,3.82656103515625,2011-02-11,0.6335448319766642
78.3992,-145.8107,3.829490234375,2011-02-11,0.6410122260065929
78.3533,-145.7088,3.82307421875,2011-02-12,0.633289661175677
78.34,-145.6637,3.817340087890625,2011-02-12,0.6380916751312893
78.3137,-145.6403,3.815953125,2011-02-13,0.6356591755153926
78.3123,-145.6327,3.8157783203125,2011-02-13,0.6358495112620152
78.3248,-145.6054,3.814498046875,2011-02-14,0.632601594026042
78.3301,-145.648,3.8174677734375,2011-02-14,0.6283034449996301
78.3298,-145.7871,3.819652587890625,2011-02-15,0.6337206778719192
78.3225,-145.7753,3.81871337890625,2011-02-15,0.6329907756280168
78.3022,-145.6275,3.81612060546875,2011-02-16,0.6324903626073092
78.2888,-145.5639,3.815448974609375,2011-02-16,0.6319113090039054
78.2781,-145.4541,3.8255498046875,2011-02-17,0.6243845141923746
78.2797,-145.4528,3.8255498046875,2011-02-17,0.6324864076299677
78.3026,-145.4651,3.823403076171875,2011-02-18,0.630932026804157
78.319,-145.4865,3.82158154296875,2011-02-18,0.6263927249693615
78.3858,-145.6715,3.820094970703125,2011-02-19,0.6296923014355951
78.4023,-145.7404,3.82388916015625,2011-02-19,0.6248562311803892
78.4256,-145.8127,3.82351806640625,2011-02-20,0.6280285243760203
78.4316,-145.7908,3.821857421875,2011-02-20,0.6281949951933407
78.4444,-145.7034,3.81632861328125,2011-02-21,0.6262449355916819
78.4471,-145.6851,3.816025390625,2011-02-21,0.6292680584700218
78.455,-145.5932,3.81986181640625,2011-02-22,0.625775715980555
78.4565,-145.5262,3.816930908203125,2011-02-22,0.6252437607662721
78.4642,-145.2017,3.83056640625,2011-02-23,0.6261514277239828
78.4659,-145.0973,3.82267919921875,2011-02-23,0.6254092853917611
78.4978,-145.0278,3.822072998046875,2011-02-24,0.6246703206346935
78.5129,-145.0812,3.8208046875,2011-02-24,0.6240988470636166
78.4728,-145.2397,3.82958544921875,2011-02-25,0.6247027746393282
78.4702,-145.2605,3.83015283203125,2011-02-25,0.6287922521759274
78.4401,-145.3939,3.821024658203125,2011-02-26,0.6260237162128396
78.4142,-145.41,3.824544677734375,2011-02-26,0.6244072448925299
78.2699,-145.3432,3.820961669921875,2011-02-27,0.6357918785459173
78.2381,-145.2776,3.82863330078125,2011-02-27,0.6304987709091089
78.1906,-145.0614,3.820642822265625,2011-02-28,0.6348208317778306
78.1899,-145.0268,3.818905517578125,2011-02-28,0.6335389012699968
78.1931,-145.0113,3.817943115234375,2011-03-01,0.6305102659591976
78.1927,-145.0098,3.817943115234375,2011-03-01,0.6353316167013983
78.2055,-145.0255,3.819479736328125,2011-03-02,0.6309871282939274
78.2063,-145.0257,3.819479736328125,2011-03-02,0.6337534922841744
78.2126,-145.0498,3.8213330078125,2011-03-03,0.6307070264392836
78.2248,-145.0292,3.81973876953125,2011-03-03,0.6275783122576742
78.304,-144.6777,3.8174072265625,2011-03-04,0.6165978184892651
78.3689,-144.3595,3.81639306640625,2011-03-05,0.6221853597131679
78.3703,-144.3263,3.815794189453125,2011-03-05,0.6210300008819242
78.3613,-144.3276,3.815794189453125,2011-03-06,0.6211505850019763
78.3602,-144.3222,3.81554052734375,2011-03-06,0.6215796518115873
78.3312,-144.2913,3.81411767578125,2011-03-07,0.6159700205582626
78.3147,-144.2488,3.811752685546875,2011-03-07,0.6120673432474993
78.2987,-144.1957,3.80709716796875,2011-03-08,0.6093908267646297
78.2946,-144.2029,3.807790771484375,2011-03-08,0.6116248721410047
78.2936,-144.1931,3.806126953125,2011-03-09,0.6106892803338211
78.2999,-144.1894,3.80709716796875,2011-03-09,0.6130972260522609
78.3601,-144.1291,3.80975,2011-03-10,0.6154149990752873
78.3817,-144.0973,3.812052490234375,2011-03-10,0.61411197081371
78.4424,-143.9351,3.815189697265625,2011-03-11,0.6192692595679226
78.457,-143.8772,3.81654345703125,2011-03-11,0.6181039493826752
78.4828,-143.789,3.817979248046875,2011-03-12,0.6196616244988881
78.4415,-143.7572,3.813316162109375,2011-03-13,0.6187537116274381
78.4306,-143.7431,3.811672119140625,2011-03-13,0.6201567637420001
78.4226,-143.7157,3.80875439453125,2011-03-14,0.617721370920503
78.4243,-143.6918,3.809443603515625,2011-03-14,0.6187180078121703
78.4472,-143.6554,3.813307373046875,2011-03-15,0.6172822768379487
78.4587,-143.6332,3.81559130859375,2011-03-15,0.6131930907065335
78.4777,-143.6404,3.8181669921875,2011-03-16,0.6162627035284566
78.4764,-143.6428,3.8181669921875,2011-03-16,0.6166659794014892
78.4785,-143.6324,3.818349853515625,2011-03-17,0.615646601485666
78.4784,-143.6281,3.817652099609375,2011-03-17,0.6163084049695549
78.4698,-143.6206,3.816837646484375,2011-03-18,0.6155377340825227
78.4703,-143.6142,3.8171044921875,2011-03-18,0.6175084899317915
78.4735,-143.5597,3.8163603515625,2011-03-19,0.6151084927362708
78.4789,-143.5224,3.816021728515625,2011-03-19,0.6137714475363871
78.5091,-142.9226,3.772210205078125,2011-03-20,0.6167809568585113
78.5174,-142.7641,3.760970947265625,2011-03-20,0.6142334365463534
78.5418,-142.6432,3.759214111328125,2011-03-21,0.6147707815069736
78.5417,-142.6448,3.75790673828125,2011-03-21,0.6170857184037152
78.5423,-142.6439,3.75790673828125,2011-03-22,0.6141106148226727
78.5448,-142.6458,3.75790673828125,2011-03-22,0.6167094236422306
78.5739,-142.6758,3.758794677734375,2011-03-23,0.6125328671394525
78.5857,-142.6968,3.762183349609375,2011-03-23,0.6121461725383588
78.6094,-142.6853,3.762847900390625,2011-03-24,0.6118493035039549
78.6178,-142.6252,3.755135498046875,2011-03-24,0.6077897250515414
78.6434,-142.441,3.74792431640625,2011-03-25,0.6111220655595972
78.6472,-142.3863,3.74698095703125,2011-03-25,0.6097997035590418
78.6563,-142.3279,3.747766357421875,2011-03-26,0.61086621430315
78.6574,-142.3052,3.74774560546875,2011-03-26,0.6102799153568494
78.6525,-142.3313,3.747766357421875,2011-03-27,0.6104838955726847
78.6457,-142.3447,3.748565673828125,2011-03-27,0.6104226541479868
78.6423,-142.3241,3.749164794921875,2011-03-28,0.6098476078356421
78.6417,-142.3047,3.749916748046875,2011-03-28,0.6096756323415449
78.6532,-142.2588,3.750126220703125,2011-03-29,0.6093275585330663
78.6575,-142.2396,3.75041357421875,2011-03-29,0.6094645062039178
78.656,-142.2856,3.748482421875,2011-03-30,0.6092030258987003
78.649,-142.2895,3.749212890625,2011-03-30,0.6087981442061559
78.6364,-142.3296,3.749958984375,2011-03-31,0.6090061593224395
78.6373,-142.3811,3.7488056640625,2011-03-31,0.6052776347742067
78.6896,-142.5713,3.75898681640625,2011-04-01,0.6076318350464397
78.7095,-142.5448,3.7567060546875,2011-04-01,0.6054221370665704
78.7612,-142.4034,3.77781689453125,2011-04-02,0.6040224260269259
78.7805,-142.0457,3.77966943359375,2011-04-03,0.603230013479088
78.7638,-141.9705,3.77501171875,2011-04-03,0.6038631838095825
78.7646,-141.9113,3.77592041015625,2011-04-04,0.6017175127687149
78.7632,-141.9123,3.77592041015625,2011-04-04,0.6019781448062482
78.7599,-141.8988,3.77557958984375,2011-04-05,0.6013040431196037
78.7567,-141.8452,3.775505615234375,2011-04-06,0.6014051322614808
78.7566,-141.8378,3.775505615234375,2011-04-06,0.599133276000933
78.7572,-141.8378,3.775505615234375,2011-04-07,0.6017167720140042
78.7568,-141.8383,3.775505615234375,2011-04-07,0.5995677457142243
78.7414,-141.8655,3.77322705078125,2011-04-08,0.6014002666961212
78.7321,-141.8897,3.770054931640625,2011-04-08,0.5991490804091718
78.7115,-141.9297,3.766284912109375,2011-04-09,0.6031912383099469
78.7028,-141.9606,3.76387255859375,2011-04-09,0.6016648533920506
78.6827,-141.9365,3.76375,2011-04-10,0.6044665127699702
78.6726,-141.9357,3.763303466796875,2011-04-10,0.6042190826023955
78.6652,-141.8819,3.765527099609375,2011-04-11,0.6042594057289876
78.6609,-141.8565,3.7666337890625,2011-04-11,0.6051191324754438
78.656,-141.7825,3.76899462890625,2011-04-12,0.6041914835731578
78.6537,-141.7606,3.76946826171875,2011-04-12,0.6046516431478476
78.658,-141.6907,3.771349609375,2011-04-13,0.6035412938879559
78.6599,-141.6277,3.772650390625,2011-04-13,0.6030006658426983
78.6558,-141.3246,3.777091064453125,2011-04-14,0.6019619466133956
78.6549,-141.238,3.777860107421875,2011-04-14,0.6011070493947497
78.6815,-140.9545,3.779566162109375,2011-04-15,0.5994153350350196
78.6874,-140.8036,3.780007080078125,2011-04-15,0.5921348066181009
78.6825,-140.7691,3.780047607421875,2011-04-16,0.5968258528815289
78.6701,-140.7652,3.7798544921875,2011-04-16,0.5965449470133791
78.6724,-140.7562,3.7799365234375,2011-04-17,0.5961307512112197
78.6741,-140.7529,3.7799365234375,2011-04-17,0.5967791721688988
78.6739,-140.7533,3.7799365234375,2011-04-18,0.595950668104402
78.6737,-140.7529,3.7798916015625,2011-04-18,0.5954894594864838
78.6698,-140.7787,3.77985400390625,2011-04-19,0.5956119436049637
78.6604,-140.8517,3.779713623046875,2011-04-19,0.5899594678355488
78.6395,-140.8776,3.779600830078125,2011-04-20,0.5959338196960684
78.6386,-140.8826,3.779600830078125,2011-04-20,0.5962940699775168
78.6267,-140.9394,3.77954150390625,2011-04-21,0.5967371867532164
78.6199,-140.9565,3.779538330078125,2011-04-21,0.5958548983986883
78.5751,-140.954,3.780331298828125,2011-04-22,0.5977073358886457
78.5526,-140.9535,3.780814697265625,2011-04-22,0.5949359525716912
78.5032,-140.83,3.7820390625,2011-04-23,0.5990143730341468
78.5066,-140.8052,3.781765625,2011-04-23,0.600122750922242
78.5033,-140.7767,3.781757568359375,2011-04-24,0.5980042746021821
78.5058,-140.7315,3.78135986328125,2011-04-24,0.5991984786697698
78.4953,-140.6562,3.781242431640625,2011-04-25,0.5967010355967662
78.4912,-140.6596,3.781471435546875,2011-04-25,0.6005349339597724
78.4809,-140.6375,3.78139501953125,2011-04-26,0.5963224341366254
78.4812,-140.6655,3.781572265625,2011-04-26,0.5969963641472729
78.485,-141.0094,3.78340087890625,2011-04-27,0.5966376818442296
78.4759,-141.069,3.78393212890625,2011-04-27,0.6000499216067245
78.3836,-140.9607,3.787141357421875,2011-04-28,0.6004610131461516
78.3515,-140.9316,3.787982177734375,2011-04-28,0.5998930687954485
78.3099,-140.9083,3.788889404296875,2011-04-29,0.6020251899193434
78.2912,-140.9274,3.789517578125,2011-04-29,0.6039975269263699
78.2498,-141.0715,3.79240966796875,2011-04-30,0.6046514098464751
78.2431,-141.0806,3.79240966796875,2011-04-30,0.6087629932488146
78.2441,-141.0368,3.79184619140625,2011-05-01,0.6053105173270987
78.2449,-141.0088,3.791465576171875,2011-05-01,0.6061768221710621
78.2089,-140.7186,3.787931640625,2011-05-02,0.608337510142016
78.202,-140.6488,3.787172119140625,2011-05-02,0.6082702552220012
78.2132,-140.5399,3.78572900390625,2011-05-03,0.6064100826603144
78.2153,-140.5207,3.78527734375,2011-05-03,0.6075894844060495
78.2306,-140.4333,3.783776611328125,2011-05-04,0.6045874549142387
78.237,-140.3954,3.7831767578125,2011-05-04,0.6044100467972776
78.2474,-140.3051,3.78182666015625,2011-05-05,0.603939986994343
78.2479,-140.2941,3.78164306640625,2011-05-05,0.6031230682710763
78.2579,-140.2861,3.78145849609375,2011-05-06,0.6039773668377231
78.2634,-140.298,3.781630859375,2011-05-06,0.6009909298727903
78.2721,-140.2649,3.78109228515625,2011-05-07,0.600628962075444
78.3308,-140.2663,3.7804990234375,2011-05-08,0.5964919510875092
78.3407,-140.2628,3.780293701171875,2011-05-08,0.5946470251696048
78.3573,-140.2716,3.7801806640625,2011-05-09,0.5950662577378848
78.3623,-140.2791,3.7803076171875,2011-05-09,0.5953409746346704
78.3683,-140.3424,3.78080126953125,2011-05-10,0.5950085112846644
78.3591,-140.3916,3.781436279296875,2011-05-10,0.5945738931193504
78.322,-140.4433,3.78278662109375,2011-05-11,0.5986809474616205
78.3085,-140.4456,3.782883544921875,2011-05-11,0.6010064887679973
78.2964,-140.374,3.7821572265625,2011-05-12,0.6000231455516197
78.2991,-140.3492,3.781794189453125,2011-05-12,0.5997080069183377
78.3591,-140.1866,3.77930078125,2011-05-13,0.5966957970214413
78.381,-140.1148,3.77832177734375,2011-05-13,0.5910232347173204
78.4118,-139.9052,3.77584912109375,2011-05-14,0.5939488968643315
78.4142,-139.904,3.77584912109375,2011-05-14,0.5951673894834097
78.441,-139.8854,3.775599365234375,2011-05-15,0.5933497264926194
78.4511,-139.888,3.775616455078125,2011-05-15,0.5907291459487575
78.4931,-139.8759,3.77565771484375,2011-05-16,0.5917719412249665
78.5011,-139.8724,3.775632080078125,2011-05-16,0.5913062791760971
78.5222,-139.8414,3.775684326171875,2011-05-17,0.5905765373558707
78.5225,-139.8419,3.775684326171875,2011-05-17,0.5921804356742439
78.5212,-139.8703,3.77590283203125,2011-05-18,0.5905737221049994
78.5224,-139.8981,3.77611669921875,2011-05-18,0.5926585836519279
78.5344,-140.0029,3.777059814453125,2011-05-19,0.5903030168997633
78.5424,-140.0519,3.777479248046875,2011-05-19,0.5904497093140618
78.5747,-140.1941,3.77843115234375,2011-05-20,0.5908440440222007
78.5929,-140.2626,3.77879345703125,2011-05-20,0.5858660188832143
78.6445,-140.4298,3.779568115234375,2011-05-21,0.589938524428007
78.6636,-140.458,3.77976123046875,2011-05-21,0.5861228085945502
78.7321,-140.529,3.7810234375,2011-05-22,0.5890310856833404
78.7523,-140.4637,3.781300048828125,2011-05-22,0.5851652407176517
78.7708,-140.3288,3.78148388671875,2011-05-23,0.5875811633658267
78.7714,-140.3248,3.78148388671875,2011-05-23,0.5914197051436058
78.7748,-140.3633,3.781665771484375,2011-05-24,0.5886458735276557
78.7794,-140.42,3.78195703125,2011-05-24,0.5872238435040662
78.7942,-140.5935,3.782725830078125,2011-05-25,0.5876721793019917
78.8035,-140.6398,3.783235595703125,2011-05-25,0.5888435862311076
78.8186,-140.6698,3.784002197265625,2011-05-26,0.5872285631838117
78.8185,-140.6521,3.783905517578125,2011-05-26,0.5890722350827486
78.7848,-140.5415,3.782498046875,2011-05-27,0.5864663778963404
78.7628,-140.5186,3.7817041015625,2011-05-27,0.5858303721441646
78.6973,-140.4905,3.780234375,2011-05-28,0.5890513294905932
78.6418,-140.1686,3.778897705078125,2011-05-29,0.5891279181727702
78.6333,-140.0769,3.7785283203125,2011-05-29,0.5906298057537348
78.5909,-139.9938,3.777690185546875,2011-05-30,0.5874077914844336
78.5723,-139.9828,3.777430908203125,2011-05-30,0.5921880652158765
78.5239,-139.8418,3.775684326171875,2011-05-31,0.589215650938644
78.5105,-139.7831,3.774880859375,2011-05-31,0.594910738251644
78.4452,-139.7317,3.77386962890625,2011-06-01,0.5913891971848442
78.4205,-139.7409,3.7741015625,2011-06-01,0.5963148269810294
78.355,-139.7888,3.77494482421875,2011-06-02,0.595192716276724
78.3266,-139.8079,3.775497314453125,2011-06-02,0.5981190991172516
78.2511,-139.5778,3.773864501953125,2011-06-03,0.6004458730528873
78.2147,-139.4732,3.773459716796875,2011-06-03,0.6007156693979008
78.1152,-139.1376,3.770108154296875,2011-06-04,0.60501485751769
78.0889,-139.0215,3.768347412109375,2011-06-04,0.6050459803467985
78.0326,-138.8287,3.764872802734375,2011-06-05,0.6075543107570612
77.9886,-138.7402,3.7627607421875,2011-06-06,0.6078354186182621
77.9777,-138.7586,3.760583740234375,2011-06-06,0.6106090966170674
77.9342,-138.7877,3.7640498046875,2011-06-07,0.6116257649088164
77.9208,-138.7877,3.762400146484375,2011-06-07,0.612814833657635
77.8986,-138.7527,3.759392333984375,2011-06-08,0.6138557392010598
77.8896,-138.7484,3.7589306640625,2011-06-08,0.614463284164627
77.8631,-138.7439,3.758596435546875,2011-06-09,0.6155806902897776
77.8453,-138.8116,3.759816162109375,2011-06-10,0.6149812401327301
77.8369,-138.8454,3.760409423828125,2011-06-10,0.6163656706828241
77.8096,-138.9519,3.762017578125,2011-06-11,0.6172297823622299
77.8053,-138.9895,3.76255810546875,2011-06-11,0.6200122815662766
77.7686,-139.1197,3.764102294921875,2011-06-12,0.6194462790703018
77.7532,-139.1952,3.765061767578125,2011-06-12,0.6183711737769464
77.7381,-139.445,3.768922119140625,2011-06-13,0.6225066628338459
77.7373,-139.5122,3.76975390625,2011-06-13,0.6245101212248967
77.7413,-139.7548,3.773380615234375,2011-06-14,0.6222784510543302
77.7549,-139.8796,3.775658447265625,2011-06-14,0.6203997618249547
77.7769,-140.2203,3.78150830078125,2011-06-15,0.6206144589059766
77.7876,-140.2061,3.781496826171875,2011-06-15,0.6227831134533358
77.8338,-140.0471,3.7796044921875,2011-06-16,0.6190768321033122
77.8553,-140.0745,3.780099365234375,2011-06-16,0.6157074635478939
77.8968,-139.9154,3.778672607421875,2011-06-17,0.6161118916188194
77.9028,-139.9071,3.778672607421875,2011-06-17,0.6200421256169127
77.9353,-139.8319,3.778460693359375,2011-06-18,0.613181828286198
77.9386,-139.7725,3.777712890625,2011-06-18,0.6190555805281488
77.9537,-139.6608,3.77669873046875,2011-06-19,0.6134665408583516
77.9605,-139.6221,3.77616943359375,2011-06-19,0.6179411484709403
77.92,-139.6183,3.774306396484375,2011-06-20,0.6145176994799572
77.8847,-139.6116,3.773490478515625,2011-06-20,0.611998338420947
77.8422,-139.3474,3.76873095703125,2011-06-21,0.6202519601323128
77.8434,-139.1966,3.76588720703125,2011-06-21,0.616734987234069
77.8657,-138.7824,3.75921484375,2011-06-22,0.6181915631692876
77.8716,-138.6579,3.757195556640625,2011-06-22,0.616169349232358
77.8572,-138.596,3.75643603515625,2011-06-23,0.6185699048561681
77.8469,-138.6215,3.756913818359375,2011-06-23,0.618530767685007
77.793,-138.6738,3.7584599609375,2011-06-24,0.6224775827581897
77.7713,-138.6418,3.757850341796875,2011-06-24,0.6215071708570807
77.7196,-138.5715,3.753846435546875,2011-06-25,0.6274721755728107
77.706,-138.5529,3.7523974609375,2011-06-25,0.6269056144405678
77.6917,-138.5091,3.7508857421875,2011-06-26,0.6282472272237993
77.6907,-138.463,3.750058349609375,2011-06-26,0.6297978702103959
77.7036,-138.3397,3.74870166015625,2011-06-27,0.6286853515892925
77.703,-138.2939,3.74787646484375,2011-06-27,0.6283711257422512
77.6991,-138.2203,3.746323974609375,2011-06-28,0.627954379329241
77.6976,-138.2164,3.7462998046875,2011-06-28,0.6302134008334109
77.6852,-138.285,3.7468037109375,2011-06-29,0.6286021281570945
77.6704,-138.3599,3.74694287109375,2011-06-29,0.6247122225664625
77.6478,-138.6483,3.750572509765625,2011-06-30,0.6289398200108995
77.6425,-139.0945,3.7583369140625,2011-07-01,0.6327433133904944
77.6666,-139.2466,3.7621767578125,2011-07-01,0.6284383100578929
77.7083,-139.3204,3.76522900390625,2011-07-02,0.6333855201353161
77.7622,-139.4785,3.770437744140625,2011-07-03,0.6298225049626902
77.7861,-139.5293,3.77187158203125,2011-07-03,0.6316911669826835
77.808,-139.6916,3.774239501953125,2011-07-04,0.6278533673725215
77.8052,-139.8161,3.775943115234375,2011-07-04,0.6277534692010809
77.8077,-140.329,3.782786376953125,2011-07-05,0.6291092223982823
77.8015,-140.4736,3.78351171875,2011-07-05,0.6289337958939488
77.7763,-140.9386,3.78418701171875,2011-07-06,0.6367573869178047
77.7646,-141.0594,3.78572998046875,2011-07-06,0.6374224164211666
77.7388,-141.3697,3.79009619140625,2011-07-07,0.6394299576574197
77.7412,-141.4862,3.788681640625,2011-07-07,0.6423616098149333
